DATA,HORA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,LATITUDE,LONGITUDE,CLASSE,SUBCLASSE,CAUSA_PROVAVEL,VITIMA_ILESA,VITIMA_LEVE,VITIMA_MODERADA,VITIMA_GRAVE,VITIMA_FATAL,VEICULOS_ENVOLVIDOS,MUNICIPIO,REGIAO_ADMINISTRATIVA,REGIONAL_DER,JURISDICAO
2020-07-13,14:12:00,L01-AUTOBAN,SP330,118.0,NORTE,-22.768865993015,-47.240797877312,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,CARRETA=2,NOVA ODESSA,CAMPINAS,RIO CLARO,ESTADUAL
2020-07-13,14:33:00,L06-INTERVIAS,SP330,195.0,NORTE,-22.13170052,-47.40930176,COLISÃO,COLISÃO-LATERAL,IMPRUD. CONDUTOR,2,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-07-13,19:50:00,L28-ENTREVIAS,SP330,366.15,SUL,-20.7073326384,-47.8925634235,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-DORMIR AO VOLANTE,2,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,ORLÂNDIA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-07-14,06:29:00,L29-VIAPAULISTA,SP330,316.0,SUL,-21.13206482,-47.76647949,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,1,0,0,0,0,AUTOMÓVEL=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-07-14,06:37:00,L28-ENTREVIAS,SP330,394.3,SUL,-20.4696654068,-47.8395651557,TOMBAMENTO,TOMBAMENTO-VEÍCULOS PESADOS,IMPRUD. CONDUTOR-DORMIR AO VOLANTE,0,1,0,0,0,CAMINHÃO=1,GUARÁ,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-07-14,09:47:00,L01-AUTOBAN,SPM330E,91.5,SUL,-22.93910810203,-47.068911194801,CHOQUE,CHOQUE-TALUDE OU BARRANCO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-07-14,10:23:00,L01-AUTOBAN,SP330,29.0,SUL,-23.409410946036,-46.820742487907,COLISÃO,COLISÃO-TRANSVERSAL,NÃO INFORMADO,0,1,0,0,0,CAMINHÃO=1|MOTO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-07-14,12:05:00,L01-AUTOBAN,SP330,85.6,NORTE,-22.985456207212,-47.041699428559,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CARRETA=1,VALINHOS,CAMPINAS,CAMPINAS,ESTADUAL
2020-07-14,14:17:00,L29-VIAPAULISTA,SP330,308.3,NORTE,-21.1986618,-47.75786209,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,2,0,0,0,0,AUTOMÓVEL=2,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-07-14,16:59:00,L01-AUTOBAN,SPM330E,106.4,SUL,-22.844014498306,-47.166911612039,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,0,1,0,0,MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-07-14,23:49:00,L06-INTERVIAS,SP330,233.0,NORTE,-21.80240059,-47.50519943,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,0,2,0,0,0,CAMINHONETE=1|MOTO=1|NÃO INFORMADO=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-07-15,00:07:00,L06-INTERVIAS,SP330,166.5,SUL,-22.38529968,-47.39429855,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,2,0,0,0,0,CAMINHÃO=2,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-07-15,03:46:00,L28-ENTREVIAS,SP330,435.0,SUL,-20.1143393686,-47.7915756662,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,1,0,0,0,0,CAMINHONETE=1,ARAMINA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-07-15,06:39:00,L01-AUTOBAN,SP330,103.7,SUL,-22.858710761818,-47.145961051468,CHOQUE,CHOQUE-SINALIZAÇÃO,NÃO INFORMADO,0,0,0,0,0,CARRETA=1|VAN/PERUA=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
