Tipo;Código;Rodovia;Tipo da Rodovia;Km;Faixas;Município;Marca/Modelo;Operadora;Início Operação;Cancelamento;Coordenadas
CEV;CEV250348;SP 304;Eixo;152,7;L-1, L-2, O-1, O-2;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);21/10/2025;;-22.726495, -47.559491
CEV;CEV250359;SP 215;Eixo;20,672;L-1, L-2, O-1;VARGEM GRANDE DO SUL;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);21/10/2025;;-21.807892, -46.835728
CEV;CEV250363;SP 306;Eixo;19,25;N-1, N-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);21/10/2025;;-22.772590, -47.423129
CEC;CEC250146;SP 207;Eixo;5,942;L-1, L-2, O-1;SAO JOSE DO RIO PARDO;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);29/10/2025;;-21.672145, -46.856878
CEC;CEC250161;SP 207;Eixo;29,152;L-1, O-1;MOCOCA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);01/11/2025;;-21.589180, -47.005920
CEV;CEV250328;SP 304;Eixo;133,348;L-1, L-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);05/11/2025;;-22.763667, -47.378361
CEC;CEC250172;SP 346;Eixo;204,85;O-1, O-2;ESPIRITO SANTO DO PINHAL;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.164789, -46.736683
CEC;CEC250175;SPA 127/304;Acesso;2,35;S-1, S-2;NOVA ODESSA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.768822, -47.302847
CEV;CEV250318;SP 304;Eixo;127,415;O-1, O-2;AMERICANA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.759122, -47.319678
CEV;CEV250326;SP 225;Eixo;76,657;L-1, O-1, O-2;ANALANDIA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.137377, -47.662048
CEV;CEV250347;SP 304;Eixo;150,2;L-1, L-2, O-1, O-2;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.733754, -47.536810
CEV;CEV250357;SP 151;Eixo;9,03;L-1, O-1;IRACEMAPOLIS;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.577025, -47.530522
CEV;CEV250365;SP 215;Eixo;19,239;L-1, L-2, O-1;VARGEM GRANDE DO SUL;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-21.802729, -46.825901
REV;REV250048;SP 316;Eixo;172,3;N-1, S-1;SANTA GERTRUDES;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);12/11/2025;;-22.448702, -47.537414
CEC;CEC250183;SP 304;Eixo;143,51;L-1, L-2, L-3, O-1, O-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);19/11/2025;;-22.757362, -47.473426
CEV;CEV250323;SP 207;Eixo;16,181;O-1, O-2;SAO JOSE DO RIO PARDO;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);25/11/2025;;-21.601489, -46.908495
CEC;CEC250165;SP 306;Eixo;15,95;N-1, S-1;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);26/11/2025;;-22.798267, -47.437739
CEC;CEC250170;SP 344;Eixo;244,96;N-1, S-1;VARGEM GRANDE DO SUL;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);26/11/2025;;-21.825608, -46.877352
CEV;CEV250360;SP 304;Eixo;121,27;L-1, L-2;AMERICANA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);26/11/2025;;-22.754858, -47.264149
CEV;CEV250327;SP 304;Eixo;126,397;O-1, O-2;AMERICANA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);02/12/2025;;-22.756693, -47.310343
CEV;CEV250344;SP 304;Eixo;128,093;L-1, L-2;AMERICANA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);02/12/2025;;-22.760004, -47.326374
CEV;CEV250345;SP 304;Eixo;137,542;O-1, O-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);02/12/2025;;-22.766345, -47.418320
CEV;CEV250361;SP 304;Eixo;134,338;O-1, O-2;SANTA BARBARA D'OESTE;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);09/12/2025;;-22.764226, -47.387746
CEC;CEC250166;SP 332;Eixo;270,1;N-1, S-1, S-2;TAMBAU;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);27/01/2026;;-21.730460, -47.280427
CEV;CEV250309;SP 135;Eixo;17,546;L-1, O-1;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);17/02/2026;;-22.741429, -47.576188
CEC;CEC250164;SP 215;Eixo;7,469;L-1, L-2, O-1;AGUAS DA PRATA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);17/03/2026;;-21.841157, -46.737789
CEC;CEC260193;SP 346;Eixo;204,3;L-1, L-2;ESPIRITO SANTO DO PINHAL;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/04/2026;;-22.168148, -46.740167
CEV;CEV250319;SP 304;Eixo;131,102;O-1, O-2;AMERICANA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);14/04/2026;;-22.762017, -47.355922
CEC;CEC250168;SP 304;Eixo;168,05;L-1, L-2;PIRACICABA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);23/04/2026;;-22.686498, -47.671831
CEC;CEC250174;SPA 127/304;Acesso;0,95;N-1, N-2;NOVA ODESSA;Engebras/MMV544;145/2023 - Lote 13 (Consórcio Paulista);28/04/2026;;-22.766121, -47.315862
CEV;CEV250261;SP 425;Eixo;139,685;L-1, O-1;OLIMPIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);01/10/2025;;-20.701674, -48.941410
CEC;CEC250123;SP 322;Eixo;484,706;N-1, N-2, S-1, S-2;ICEM;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);21/10/2025;;-20.425383, -49.108134
CEV;CEV250253;SP 322;Eixo;442,37;N-1, N-2, S-1, S-2;OLIMPIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);21/10/2025;;-20.883781, -48.665605
CEV;CEV250259;SP 413;Eixo;0,646;N-1, S-1;MIGUELOPOLIS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);21/10/2025;;-20.239539, -48.122842
CEV;CEV250285;SP 425;Eixo;79,724;L-1, O-1;GUAIRA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);21/10/2025;;-20.447905, -48.451476
CEV;CEV250289;SP 425;Eixo;123,11;L-1, O-1;BARRETOS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);21/10/2025;;-20.630221, -48.800095
CEC;CEC250124;SP 326;Eixo;468,165;N-1, S-1;COLOMBIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);29/10/2025;;-20.166665, -48.690262
CEV;CEV250260;SP 425;Eixo;59,939;L-1, L-2, O-1, O-2;GUAIRA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);29/10/2025;;-20.335019, -48.300041
CEC;CEC250156;SP 385;Eixo;27,42;N-1, S-1;MIGUELOPOLIS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);05/11/2025;;-20.184936, -47.995805
CEV;CEV250263;SP 425;Eixo;149,37;L-1, L-2, O-1, O-2;OLIMPIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);05/11/2025;;-20.723701, -49.026352
CEC;CEC250184;SP 413;Eixo;25,44;N-1, S-1;MIGUELOPOLIS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);12/11/2025;;-20.040685, -48.234169
REV;REV250052;SP 322;Eixo;431,009;N-1, N-2;SEVERINIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);12/11/2025;;-20.805883, -48.800770
CEC;CEC250182;SP 322;Eixo;399,13;N-1, S-1;BEBEDOURO;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);25/11/2025;;-20.920649, -48.538729
CEV;CEV250390;SP 322;Eixo;412;N-1, S-1;MONTE AZUL PAULISTA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);02/12/2025;;-20.890158, -48.641350
REV;REV250055;SP 322;Eixo;431,009;S-1, S-2;SEVERINIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);02/12/2025;;-20.805876, -48.800953
CEV;CEV250188;SP 425;Eixo;118,7;L-1, L-2, O-1, O-2;BARRETOS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.615734, -48.760020
CEV;CEV250254;SP 322;Eixo;461,8;N-1, N-2, S-1, S-2;GUARACI;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.583997, -48.962612
CEV;CEV250258;SP 345;Eixo;123,557;L-1, L-2, O-1, O-2;GUAIRA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.445785, -48.219607
CEV;CEV250262;SP 425;Eixo;145,556;L-1, L-2, O-1, O-2;OLIMPIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.715961, -48.997333
CEV;CEV250281;SP 326;Eixo;452,39;N-1, N-2, S-1, S-2;COLOMBIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.303377, -48.665559
CEV;CEV250290;SP 425;Eixo;157;L-1, L-2, O-1;OLIMPIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.741496, -49.098912
CEV;CEV250338;SP 373;Eixo;151,5;L-1, O-1;COLINA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);23/12/2025;;-20.704794, -48.518253
CEV;CEV250255;SP 326;Eixo;458,541;N-1, N-2, S-1, S-2;COLOMBIA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);13/01/2026;;-20.250056, -48.677017
CEC;CEC260191;SP 373;Eixo;171,18;L-1, O-1;COLINA;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);20/01/2026;;-20.732962, -48.648525
CEC;CEC250185;SP 425;Eixo;102;L-1, O-1, O-2;BARRETOS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);01/04/2026;;-20.548818, -48.630174
CEV;CEV250283;SP 425;Eixo;101,31;O-1, O-2;BARRETOS;Splice/SPL-MFS1;145/2023 - Lote 14 (Splice);01/04/2026;;-20.545719, -48.624752
CEV;CEV260487;SP 352;Eixo;174,95;N-1;ITAPIRA;FOCALLE/F-LIN;Arteris Intervias;17/07/2026;;-22.394699, -46.747354
CEV;00017549;SP 330;Eixo;73;S-1, S-2, S-3;LOUVEIRA;Aztechsys/AZCV1000;Autoban;09/10/2023;;-23.083340, -46.977433
CEV;00017553;SP 330;Eixo;109,46;N-1, N-2, N-3;SUMARE;Aztechsys/AZCV1000;Autoban;09/10/2023;;-22.824722, -47.188333
CEV;00017555;SP 330;Eixo;121,98;N-1, N-2, N-3;AMERICANA;Aztechsys/AZCV1000;Autoban;09/10/2023;;-22.743974, -47.268121
CEV;00017548;SP 330;Eixo;54,3;N-1, N-2;JUNDIAI;Aztechsys/AZCV1000;Autoban;01/11/2023;;-23.221335, -46.879051
CEV;00017561;SP 348;Eixo;111,562;N-1, N-2, N-3;SUMARE;Aztechsys/AZCV1000;Autoban;01/11/2023;;-22.871786, -47.266232
CEV;00017550;SP 330;Eixo;94,66;N-1, N-2;CAMPINAS;Aztechsys/AZCV1000;Autoban;22/01/2024;;-22.921147, -47.092478
CEV;00017554;SP 330;Eixo;111,16;S-1, S-2, S-3;SUMARE;Aztechsys/AZCV1000;Autoban;22/01/2024;;-22.817449, -47.202644
CEV;00017557;SP 348;Eixo;44,33;N-1, N-2, N-3;CAJAMAR;Aztechsys/AZCV1000;Autoban;22/01/2024;;-23.284465, -46.847783
CEV;00017560;SP 348;Eixo;61,18;S-1, S-2, S-3;JUNDIAI;Aztechsys/AZCV1000;Autoban;29/02/2024;;-23.153980, -46.956820
CEV;00017562;SP 348;Eixo;131,692;S-1, S-2, S-3;SANTA BARBARA D'OESTE;Aztechsys/AZCV1000;Autoban;29/02/2024;;-22.782470, -47.433460
CEV;00017559;SP 348;Eixo;61,85;N-1, N-2, N-3;JUNDIAI;Aztechsys/AZCV1000;Autoban;17/05/2024;;-23.161630, -46.949400
CEV;00017556;SP 330;Eixo;128,35;N-1, N-2, N-3;AMERICANA;Aztechsys/AZCV1000;Autoban;02/08/2024;;-22.701383, -47.305459
CEV;00017249;SP 270;Eixo;555,5;O-1, O-2;REGENTE FEIJO;Perkons/SmartPK PROI;CART;15/04/2025;;-22.217220, -51.346670
CEV;00017248;SP 270;Eixo;449,2;O-1, O-2;ASSIS;Perkons/SmartPK PROI;CART;28/04/2025;;-22.635300, -50.453680
CEV;00017250;SP 270;Eixo;570,1;L-1, L-2;PRESIDENTE PRUDENTE;Perkons/SmartPK PROI;CART;05/05/2025;;-22.124680, -51.433380
CEV;00017251;SP 270;Eixo;425,2;O-1, O-2;PALMITAL;Perkons/SmartPK PROI;CART;20/05/2025;;-22.720080, -50.243070
CEV;00017252;SPA 007/327;Acesso;1,9;S-1;SANTA CRUZ DO RIO PARDO;Perkons/SmartPK PROI;CART;03/06/2025;;-22.884920, -49.646000
CEV;00017253;SPA 007/327;Acesso;1,9;N-1;SANTA CRUZ DO RIO PARDO;Perkons/SmartPK PROI;CART;03/06/2025;;-22.884920, -49.646000
CEV;00017247;SP 225;Eixo;304,4;O-1, O-2;SANTA CRUZ DO RIO PARDO;Perkons/SmartPK PROI;CART;04/11/2025;;-22.772400, -49.500780
CEV;CEV250414;SP 098;Eixo;92,6;S-1;BERTIOGA;Fiscal Tecnologia/FSC II;CNL Novo Litoral;12/05/2026;;-23.756958, -46.039289
CEV;CEV250412;SP 055;Eixo;389,48;L-1, L-2;MIRACATU;Fiscal Tecnologia/FSC II;CNL Novo Litoral;28/05/2026;;-24.259052, -47.367504
CEV;CEV250409;SP 055;Eixo;360,23;O-1, O-2;ITARIRI;Fiscal Tecnologia/FSC II;CNL Novo Litoral;08/07/2026;;-24.297452, -47.110354
CEV;CEV250421;SP 088;Eixo;37,015;N-1, N-2, N-3;ARUJA;Fiscal Tecnologia/FSC II;CNL Novo Litoral;22/07/2026;;-23.426644, -46.280072
CEV;CEV250422;SP 088;Eixo;41,55;N-1, N-2, N-3;MOGI DAS CRUZES;Fiscal Tecnologia/FSC II;CNL Novo Litoral;22/07/2026;;-23.451518, -46.246488
CEV;00017671;SP 310;Eixo;260,7;S-1, S-2;ARARAQUARA;VELSIS/VCAP 01;EcoNoroeste;23/02/2024;;-21.876431, -48.095178
CEV;00017695;SP 310;Eixo;446;N-1, N-2;MIRASSOL;VELSIS/VCAP 01;EcoNoroeste;23/02/2024;;-20.815758, -49.449703
CEV;00017668;SP 310;Eixo;228,42;N-1, N-2;SAO CARLOS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-22.039625, -47.861478
CEV;00017669;SP 310;Eixo;235,47;N-1, N-2;SAO CARLOS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.990456, -47.887333
CEV;00017672;SP 310;Eixo;259,35;N-1, N-2;ARARAQUARA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.883561, -48.085406
CEV;00017673;SP 310;Eixo;275,13;S-1, S-2;ARARAQUARA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.798242, -48.206732
CEV;00017674;SP 326;Eixo;302,53;S-1, S-2;MATAO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.602936, -48.334978
CEV;00017675;SP 326;Eixo;328;N-1, N-2;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.375408, -48.323956
CEV;00017676;SP 333;Eixo;104,54;O-1, O-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.205306, -48.184064
CEV;00017677;SP 333;Eixo;118,24;O-1, O-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.269206, -48.293958
CEV;00017678;SP 333;Eixo;118,8;L-1, L-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.271778, -48.297872
CEV;00017679;SP 333;Eixo;122,65;L-1, L-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.285467, -48.332483
CEV;00017680;SP 333;Eixo;110,66;O-1, O-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017681;SP 333;Eixo;110,48;L-1, L-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017682;SP 333;Eixo;179,12;O-1, O-2;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017683;SP 333;Eixo;178,85;L-1, L-2;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017685;SP 310;Eixo;319,9;S-1, S-2;MATAO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.526372, -48.525039
CEV;00017686;SP 310;Eixo;375,97;N-1, N-2;PINDORAMA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.202553, -48.937964
CEV;00017687;SP 310;Eixo;390,29;N-1, N-2;IBIRA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.117464, -49.041272
CEV;00017688;SP 310;Eixo;394,46;N-1, N-2;CATIGUA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.093067, -49.073028
CEV;00017689;SP 310;Eixo;412;N-1, N-2;UCHOA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-20.992911, -49.202714
CEV;00017690;SP 310;Eixo;424,27;N-1, N-2;CEDRAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-20.914686, -49.286622
CEV;00017691;SP 310;Eixo;426,85;S-1, S-2;CEDRAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-20.897197, -49.302517
CEV;00017692;SP 310;Eixo;426,76;N-1, N-2;CEDRAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-20.897318, -49.302089
CEV;00017693;SP 310;Eixo;434,6;N-1, N-2;SAO JOSE DO RIO PRETO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-20.843019, -49.350519
CEV;00017694;SP 310;Eixo;438,16;N-1, N-2;SAO JOSE DO RIO PRETO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-20.823526, -49.376116
CEV;00017696;SP 326;Eixo;343,96;N-1, N-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.237769, -48.354017
CEV;00017697;SP 326;Eixo;351,9;N-1, N-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.168825, -48.376103
CEV;00017698;SP 326;Eixo;369,34;N-1, N-2;BEBEDOURO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.018722, -48.424553
CEV;00017699;SP 333;Eixo;88,8;L-1, L-2;SERTAOZINHO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.171028, -48.045644
CEV;00017700;SP 333;Eixo;96,64;O-1, O-2;SERTAOZINHO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.173725, -48.117569
CEV;00017701;SP 333;Eixo;97,87;L-1, L-2;BARRINHA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.178033, -48.127750
CEV;00017702;SP 333;Eixo;145,2;O-1;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.420156, -48.493183
CEV;00017703;SP 333;Eixo;145,55;L-1, L-2;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.422053, -48.495800
CEV;00017704;SP 333;Eixo;148,1;L-1;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.432378, -48.515619
CEV;00017705;SP 333;Eixo;147,8;O-1;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.432464, -48.515561
CEV;00017706;SP 333;Eixo;150,3;O-1;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.442981, -48.535972
CEV;00017707;SP 333;Eixo;150,52;L-1, L-2;TAQUARITINGA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.444179, -48.537841
CEV;00017708;SP 333;Eixo;168,71;L-1;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.522531, -48.688578
CEV;00017709;SP 333;Eixo;168,17;O-1;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.522753, -48.688872
CEV;00017710;SP 333;Eixo;173,65;L-1;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017711;SP 333;Eixo;173,32;O-1;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533828, -48.736289
CEV;00017712;SP 333;Eixo;179,81;O-1;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017713;SP 333;Eixo;180,25;L-1;ITAPOLIS;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.533725, -48.736089
CEV;00017714;SP 326;Eixo;363,5;N-1, N-2;TAQUARAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.068399, -48.408482
CEV;00017715;SP 333;Eixo;85,86;L-1, L-2;SERTAOZINHO;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.167647, -48.017524
CEV;00017716;SP 326;Eixo;343,76;S-1, S-2;JABOTICABAL;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.239944, -48.353692
CEV;00017725;SP 310;Eixo;271,55;N-1, N-2;ARARAQUARA;VELSIS/VCAP 01;EcoNoroeste;31/10/2024;;-21.816075, -48.181496
CEV;00017098;SP 326;Eixo;381,853;S-1, S-2;BEBEDOURO;Splice/SPL-MFS1;EcoNoroeste;04/03/2025;;-20.910116, 48.459841
CEV;00017260;SP 323;Eixo;18,37;N-1;MONTE ALTO;Splice/SPL-MFS1;EcoNoroeste;04/03/2025;;-21.250479, 43.549075
REV;00017611;SP 326;Eixo;357;N-1, N-2;TAIUVA;Perkons/SmartPK PROI;EcoNoroeste;03/06/2025;;-21.126374, -48.389966
REV;00017730;SP 323;Eixo;19,08;N-1;MONTE ALTO;Perkons/SmartPK PROI;EcoNoroeste;17/07/2025;;-21.249507, -48.556442
REV;00017731;SP 323;Eixo;19,08;S-1;MONTE ALTO;Perkons/SmartPK PROI;EcoNoroeste;17/07/2025;;-21.249507, -48.556442
REV;00017606;SP 310;Eixo;398,5;S-1;CATIGUA;Perkons/SmartPK PROI;EcoNoroeste;22/07/2025;;-21.068090, -49.105490
REV;00017726;SP 326;Eixo;407,479;N-1, N-2;COLINA;Perkons/SmartPK PROI;EcoNoroeste;23/07/2025;;-20.688645, -48.536622
REV;00017727;SP 326;Eixo;407,479;S-1, S-2;COLINA;Perkons/SmartPK PROI;EcoNoroeste;23/07/2025;;-20.688645, -48.536622
REV;00017604;SP 310;Eixo;398,5;N-2, N-3;CATIGUA;Perkons/SmartPK PROI;EcoNoroeste;31/07/2025;;-21.068090, -49.105490
REV;00017728;SP 351;Eixo;184,281;L-1;PIRANGI;Perkons/SmartPK PROI;EcoNoroeste;26/08/2025;;-21.065278, -48.708723
REV;00017729;SP 351;Eixo;184,281;O-1;PIRANGI;Perkons/SmartPK PROI;EcoNoroeste;26/08/2025;;-21.065278, -48.708723
REV;00017596;SP 310;Eixo;282,4;S-1, S-2, S-3;ARARAQUARA;Perkons/SmartPK PROI;EcoNoroeste;15/09/2025;;-21.753158, -48.261685
REV;00017598;SP 310;Eixo;282,4;N-1;ARARAQUARA;Perkons/SmartPK PROI;EcoNoroeste;15/09/2025;;-21.753158, -48.261685
REV;00017599;SP 310;Eixo;282,4;N-2, N-3;ARARAQUARA;Perkons/SmartPK PROI;EcoNoroeste;15/09/2025;;-21.753158, -48.261685
REV;00017605;SP 310;Eixo;398,5;N-1;CATIGUA;Perkons/SmartPK PROI;EcoNoroeste;03/10/2025;;-21.068090, -49.105490
REV;00017600;SP 310;Eixo;346,404;N-2, N-3;FERNANDO PRESTES;Perkons/SmartPK PROI;EcoNoroeste;09/10/2025;;-21.383161, -48.731503
REV;00017601;SP 310;Eixo;346,404;N-1;FERNANDO PRESTES;Perkons/SmartPK PROI;EcoNoroeste;09/10/2025;;-21.383161, -48.731503
REV;00017602;SP 310;Eixo;346,404;S-1;FERNANDO PRESTES;Perkons/SmartPK PROI;EcoNoroeste;09/10/2025;;-21.383161, -48.731503
REV;00017603;SP 310;Eixo;346,404;S-2, S-3;FERNANDO PRESTES;Perkons/SmartPK PROI;EcoNoroeste;09/10/2025;;-21.383161, -48.731503
REV;00017610;SP 326;Eixo;357;S-1, S-2;TAIUVA;Perkons/SmartPK PROI;EcoNoroeste;13/10/2025;;-21.126374, -48.389966
REV;00017607;SP 310;Eixo;398,5;S-2, S-3;CATIGUA;Perkons/SmartPK PROI;EcoNoroeste;21/10/2025;;-21.068090, -49.105490
CEV;00017670;SP 310;Eixo;240,4;N-1, N-2;SAO CARLOS;VELSIS/VCAP 01;EcoNoroeste;31/10/2025;;-21.975674, -47.934110
CEV;00017261;SP 160;Eixo;52,49;S-1, S-2, S-3;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.896000, -46.505000
CEV;00017262;SP 160;Eixo;53,8;S-1, S-2, S-3;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.886000, -46.501000
CEV;00017263;SP 160;Eixo;48,4;S-1, S-2, S-3;SAO VICENTE;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.916000, -46.522000
CEV;00017264;SP 160;Eixo;57,6;S-1, S-2, S-3, S-4;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.899000, -46.466000
CEV;00017266;SP 055;Eixo;256,2;O-1, O-2;SANTOS;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.873651, -46.339489
CEV;00017267;SP 055;Eixo;254,2;L-1, L-2;SANTOS;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.876769, -46.325887
CEV;00017269;SP 150;Eixo;30,33;N-1, N-2;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.781000, -46.526000
CEV;00017271;SP 160;Eixo;24,5;S-1, S-2, S-3, S-4;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.739000, -46.599000
CEV;00017272;SP 160;Eixo;38;S-1, S-2, S-3, S-4;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.867000, -46.572000
