_id,DATA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,REG ADM,MUNICIPIO,PRACA,CLASSE,SUBCLASSE,OBITOS,FERIDOS
1116,2025-06-16 00:00:00,L30-EIXO[SP],SP294,"670,800",OESTE,PRESIDENTE PRUDENTE,SANTA MERCEDES,PN 23-SANTA MERCEDES,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1117,2025-06-16 00:00:00,L30-EIXO[SP],SP310,"216,800",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1118,2025-06-16 00:00:00,L30-EIXO[SP],SP310,"216,800",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1119,2025-06-16 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-TRASEIRA,0,0
1120,2025-06-15 00:00:00,L30-EIXO[SP],SP294,"370,000",OESTE,BAURU,AVAÍ,PN 07-PIRATININGA,CHOQUE,CHOQUE-OAE (PILARES/TABULEIRO),0,0
1121,2025-06-15 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,545",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-TRASEIRA,0,0
1122,2025-06-14 00:00:00,L20-SPVIAS,SP280,"158,300",OESTE,SOROCABA,QUADRA,QUADRA,COLISÃO,COLISÃO-TRASEIRA,0,0
1123,2025-06-14 00:00:00,L24-RODOANEL,SP021,"15,610",INTERNO,REG. METROPOLITANA SÃO PAULO,BARUERI,07-CASTELLO BRANCO INTERNA,COLISÃO,COLISÃO-LATERAL,0,2
1124,2025-06-14 00:00:00,L30-EIXO[SP],SP284,"458,000",LESTE,MARÍLIA,PARAGUAÇU PAULISTA,PN 15-PARAGUAÇU PAULISTA,CHOQUE,CHOQUE-OAE (PILARES/TABULEIRO),0,0
1125,2025-06-14 00:00:00,L30-EIXO[SP],SP425,"436,000",NORTE,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1126,2025-06-14 00:00:00,L33-SOROCABANA,SP270,"111,000",LESTE,SOROCABA,ARAÇOIABA DA SERRA,ARAÇOIABA,TOMBAMENTO,TOMBAMENTO-MOTO,0,1
1127,2025-06-14 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-TRASEIRA,0,0
1128,2025-06-13 00:00:00,L24-RODOANEL,SP021,"24,000",INTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,12-RAPOSO TAVARES EXTERNA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,1
1129,2025-06-13 00:00:00,L25-SPMAR,SP021,"50,000",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,P1-PARELHEIROS,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
1130,2025-06-13 00:00:00,L28-ENTREVIAS,SP333,"315,130",OESTE,MARÍLIA,MARÍLIA,PP06-MARÍLIA,CHOQUE,CHOQUE-OBJETO NA PISTA,0,0
1131,2025-06-13 00:00:00,L30-EIXO[SP],SP308,"182,250",SUL,CAMPINAS,PIRACICABA,PN 02-PIRACICABA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1132,2025-06-13 00:00:00,L30-EIXO[SP],SP310,"181,300",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1133,2025-06-13 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,600",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,TOMBAMENTO,TOMBAMENTO,0,0
1134,2025-06-12 00:00:00,L01-AUTOBAN,SP330,"82,000",NORTE,CAMPINAS,VALINHOS,VALINHOS SUL,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU MEIO FIO",0,0
1135,2025-06-12 00:00:00,L01-AUTOBAN,SP348,"36,000",SUL,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,COLISÃO,COLISÃO-TRASEIRA,0,1
1136,2025-06-12 00:00:00,L07-ROTA,SP065,"26,000",SUL,SÃO JOSÉ DOS CAMPOS,IGARATÁ,IGARATÁ,CHOQUE,CHOQUE-OBJETO NA PISTA,0,0
1137,2025-06-12 00:00:00,L13-COLINAS,SP280,"111,600",LESTE,SOROCABA,BOITUVA,BOITUVA,COLISÃO,COLISÃO-TRASEIRA,0,0
1138,2025-06-12 00:00:00,L30-EIXO[SP],SP308,"182,250",SUL,CAMPINAS,PIRACICABA,PN 02-PIRACICABA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1139,2025-06-12 00:00:00,L30-EIXO[SP],SP310,"217,000",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1140,2025-06-12 00:00:00,L30-EIXO[SP],SP425,"436,100",NORTE,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,CHOQUE,CHOQUE-OAE (PILARES/TABULEIRO),0,0
1141,2025-06-11 00:00:00,L28-ENTREVIAS,SP333,"354,370",LESTE,MARÍLIA,MARÍLIA,PP07-ECHAPORÃ,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
1142,2025-06-11 00:00:00,L30-EIXO[SP],SP225,"107,000",OESTE,CAMPINAS,ITIRAPINA,PC 03-BROTAS,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1143,2025-06-11 00:00:00,L30-EIXO[SP],SP308,"182,300",NORTE,CAMPINAS,PIRACICABA,PN 02-PIRACICABA,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1144,2025-06-11 00:00:00,L30-EIXO[SP],SP310,"216,800",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1145,2025-06-11 00:00:00,L30-EIXO[SP],SP425,"400,000",NORTE,PRESIDENTE PRUDENTE,MARTINÓPOLIS,PN 22-MARTINÓPOLIS,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1146,2025-06-11 00:00:00,L30-EIXO[SP],SP425,"436,000",NORTE,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1147,2025-06-11 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,545",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-TRASEIRA,0,0
1148,2025-06-10 00:00:00,L01-AUTOBAN,SP330,"82,000",NORTE,CAMPINAS,VALINHOS,VALINHOS SUL,TOMBAMENTO,TOMBAMENTO-MOTO,0,1
1149,2025-06-09 00:00:00,L24-RODOANEL,SP021,"25,360",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,13-REGIS BITTENCOURT,COLISÃO,COLISÃO-TRASEIRA,0,1
1150,2025-06-09 00:00:00,L30-EIXO[SP],SP304,"183,400",LESTE,CAMPINAS,SÃO PEDRO,PN 03-SÃO PEDRO,CHOQUE,CHOQUE-OAE (PILARES/TABULEIRO),0,0
1151,2025-06-07 00:00:00,L24-RODOANEL,SP021,"15,610",INTERNO,REG. METROPOLITANA SÃO PAULO,BARUERI,07-CASTELLO BRANCO INTERNA,COLISÃO,COLISÃO-LATERAL,0,1
1152,2025-06-07 00:00:00,L24-RODOANEL,SP021,"24,000",INTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,12-RAPOSO TAVARES EXTERNA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,1
1153,2025-06-07 00:00:00,L30-EIXO[SP],SP284,"531,200",OESTE,PRESIDENTE PRUDENTE,RANCHARIA,PN 16-RANCHARIA,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1154,2025-06-07 00:00:00,L30-EIXO[SP],SP294,"551,700",LESTE,MARÍLIA,PARAPUÃ,PN 10-PARAPUÃ,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1155,2025-06-07 00:00:00,L30-EIXO[SP],SP425,"436,000",NORTE,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1156,2025-06-06 00:00:00,L23-LESTE PAULISTA,SP070,"32,000",OESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
1157,2025-06-06 00:00:00,L30-EIXO[SP],SP310,"217,000",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-SUPORTE DE SINALIZAÇÃO,0,0
1158,2025-06-06 00:00:00,L30-EIXO[SP],SP310,"217,000",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,COLISÃO,COLISÃO-TRASEIRA,0,0
1159,2025-06-06 00:00:00,L30-EIXO[SP],SP425,"436,000",SUL,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1160,2025-06-05 00:00:00,L01-AUTOBAN,SP348,"39,047",NORTE,REG. METROPOLITANA SÃO PAULO,FRANCO DA ROCHA,CAMPO LIMPO,COLISÃO,COLISÃO-TRASEIRA,0,0
1161,2025-06-05 00:00:00,L25-SPMAR,SP021,"71,450",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,P4-IMIGRANTES,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,1
1162,2025-06-04 00:00:00,L06-INTERVIAS,SP147,"52,000",OESTE,CAMPINAS,MOGI MIRIM,MOGI MIRIM,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
1163,2025-06-04 00:00:00,L07-ROTA,SP063,"10,400",OESTE,CAMPINAS,ITATIBA,LOUVEIRA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
1164,2025-06-04 00:00:00,L30-EIXO[SP],SP310,"181,000",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1165,2025-06-04 00:00:00,L30-EIXO[SP],SP310,"181,300",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,ENGAVETAMENTO,ENGAVETAMENTO,0,0
1166,2025-06-03 00:00:00,L30-EIXO[SP],SP310,"181,000",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1167,2025-06-02 00:00:00,L30-EIXO[SP],SP425,"400,100",SUL,PRESIDENTE PRUDENTE,MARTINÓPOLIS,PN 22-MARTINÓPOLIS,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1168,2025-06-02 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,600",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,COLISÃO,COLISÃO-TRASEIRA,0,0
1169,2025-06-02 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,545",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-LATERAL,0,1
1170,2025-06-01 00:00:00,L01-AUTOBAN,SP348,"36,000",SUL,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,COLISÃO,COLISÃO-TRASEIRA,0,0
1171,2025-06-01 00:00:00,L07-ROTA,SP065,"110,200",SUL,CAMPINAS,ITATIBA,ITATIBA,TOMBAMENTO,TOMBAMENTO-MOTO,0,0
1172,2025-06-01 00:00:00,L25-SPMAR,SP021,"86,950",EXTERNO,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P6-EXTERNA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,1
1173,2025-06-01 00:00:00,L30-EIXO[SP],SP225,"106,900",LESTE,CAMPINAS,ITIRAPINA,PC 03-BROTAS,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1174,2025-06-01 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,500",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-TRASEIRA,0,1
1175,2025-05-31 00:00:00,L24-RODOANEL,SP021,"14,290",EXTERNO,REG. METROPOLITANA SÃO PAULO,BARUERI,08-CASTELLO BRANCO EXTERNA,TOMBAMENTO,TOMBAMENTO-MOTO,0,2
1176,2025-05-31 00:00:00,L24-RODOANEL,SP021,"19,460",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,10-PADROEIRA EXTERNA,COLISÃO,COLISÃO-TRASEIRA,0,0
1177,2025-05-31 00:00:00,L25-SPMAR,SP021,"124,000",EXTERNO,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,P9-AYRTON SENNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
1178,2025-05-31 00:00:00,L30-EIXO[SP],SP294,"551,700",LESTE,MARÍLIA,PARAPUÃ,PN 10-PARAPUÃ,CHOQUE,CHOQUE-EDIFICAÇÃO,0,0
1179,2025-05-31 00:00:00,L30-EIXO[SP],SP294,"581,700",LESTE,PRESIDENTE PRUDENTE,INÚBIA PAULISTA,PN 11-INÚBIA PAULISTA,CHOQUE,CHOQUE-EDIFICAÇÃO,0,0
1180,2025-05-30 00:00:00,L22-ECOVIAS IMIGRANTES,SP055,"280,000",LESTE,SANTOS,SÃO VICENTE,SÃO VICENTE,COLISÃO,COLISÃO-LATERAL,0,1
1181,2025-05-30 00:00:00,L30-EIXO[SP],SP310,"217,000",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1182,2025-05-30 00:00:00,L30-EIXO[SP],SP425,"436,000",NORTE,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
1183,2025-05-30 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,000",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
1184,2025-05-29 00:00:00,L30-EIXO[SP],SP225,"107,000",OESTE,CAMPINAS,ITIRAPINA,PC 03-BROTAS,COLISÃO,COLISÃO-TRASEIRA,0,0
1185,2025-05-29 00:00:00,L30-EIXO[SP],SP294,"425,700",OESTE,MARÍLIA,GARÇA,PN 08-GARÇA,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1186,2025-05-29 00:00:00,L30-EIXO[SP],SP310,"181,000",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1187,2025-05-29 00:00:00,L30-EIXO[SP],SP310,"217,000",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1188,2025-05-28 00:00:00,L01-AUTOBAN,SP330,"82,000",NORTE,CAMPINAS,VALINHOS,VALINHOS SUL,TOMBAMENTO,TOMBAMENTO-MOTO,0,2
1189,2025-05-28 00:00:00,L20-SPVIAS,SP255,"240,300",SUL,SOROCABA,AVARÉ,AVARÉ,COLISÃO,COLISÃO-TRASEIRA,0,0
1190,2025-05-28 00:00:00,L30-EIXO[SP],SP310,"216,800",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-SUPORTE DE SINALIZAÇÃO,0,0
1191,2025-05-28 00:00:00,L31-NOROESTE PAULISTA,SP326,"407,000",NORTE,BARRETOS,COLINA,COLINA,COLISÃO,COLISÃO-TRASEIRA,0,0
1192,2025-05-27 00:00:00,L30-EIXO[SP],SP293,"2,000",SUL,BAURU,CABRÁLIA PAULISTA,PN 31-CABRÁLIA PAULISTA,CHOQUE,CHOQUE-OUTROS,0,0
1193,2025-05-27 00:00:00,L30-EIXO[SP],SP310,"216,800",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1194,2025-05-26 00:00:00,L01-AUTOBAN,SP330,"152,000",NORTE,CAMPINAS,LIMEIRA,LIMEIRA A,COLISÃO,COLISÃO-TRASEIRA,0,0
1195,2025-05-26 00:00:00,L34-RAPOSO CASTELLO,SP280,"33,000",OESTE,REG. METROPOLITANA SÃO PAULO,ITAPEVI,ITAPEVI,COLISÃO,COLISÃO-TRASEIRA,0,0
1196,2025-05-25 00:00:00,L13-COLINAS,SP300,"76,500",OESTE,CAMPINAS,ITUPEVA,ITUPEVA (SP300),ATROP DE ANIMAL,ATROP ANIMAL,0,1
1197,2025-05-25 00:00:00,L30-EIXO[SP],SP304,"183,000",OESTE,CAMPINAS,SÃO PEDRO,PN 03-SÃO PEDRO,CHOQUE,CHOQUE-SUPORTE DE SINALIZAÇÃO,0,0
1198,2025-05-24 00:00:00,L21-ROD. DO TIETÊ,SP300,"192,100",OESTE,SOROCABA,CONCHAS,CONCHAS,CHOQUE,CHOQUE-EQUIPAMENTO DE PEDÁGIO,0,0
1199,2025-05-24 00:00:00,L21-ROD. DO TIETÊ,SP308,"109,300",SUL,CAMPINAS,ELIAS FAUSTO,SALTO-(ELIAS FAUSTO),CHOQUE,CHOQUE-EQUIPAMENTO DE PEDÁGIO,0,0
1200,2025-05-24 00:00:00,L30-EIXO[SP],SP225,"199,000",LESTE,BAURU,JAÚ,PC 05-JAÚ,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1201,2025-05-24 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,500",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,CHOQUE,CHOQUE-PROTEÇÃO DA PISTA DE COBRANÇA,0,0
1202,2025-05-23 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,600",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,COLISÃO,COLISÃO-TRASEIRA,0,0
1203,2025-05-22 00:00:00,L06-INTERVIAS,SP330,"215,200",SUL,CAMPINAS,PIRASSUNUNGA,PIRASSUNUNGA,CHOQUE,CHOQUE-VEÍCULO PARADO NO ACOSTAMENTO,0,2
1204,2025-05-22 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",OESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,TOMBAMENTO,TOMBAMENTO,0,1
1205,2025-05-22 00:00:00,L34-RAPOSO CASTELLO,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,ENGAVETAMENTO,ENGAVETAMENTO,0,0
1206,2025-05-21 00:00:00,L22-ECOVIAS IMIGRANTES,SP160,"32,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,PIRATININGA,COLISÃO,COLISÃO-TRASEIRA,0,0
1207,2025-05-21 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",LESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,CHOQUE,CHOQUE-SINALIZAÇÃO,0,1
1208,2025-05-21 00:00:00,L30-EIXO[SP],SP294,"425,700",OESTE,MARÍLIA,GARÇA,PN 08-GARÇA,CHOQUE,CHOQUE-OAE (PILARES/TABULEIRO),0,0
1209,2025-05-21 00:00:00,L30-EIXO[SP],SP310,"216,800",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,0,0
1210,2025-05-20 00:00:00,L21-ROD. DO TIETÊ,SP308,"147,300",NORTE,CAMPINAS,RIO DAS PEDRAS,RIO DAS PEDRAS (SP308),COLISÃO,COLISÃO-TRASEIRA,0,0
1211,2025-05-20 00:00:00,L25-SPMAR,SP021,"124,000",EXTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,P1-PARELHEIROS,COLISÃO,COLISÃO-LATERAL,0,0
1212,2025-05-20 00:00:00,L29-VIAPAULISTA,SP330,"253,000",NORTE,CENTRAL,SANTA RITA DO PASSA QUATRO,SANTA RITA DO PASSA QUATRO,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
1213,2025-05-20 00:00:00,L30-EIXO[SP],SP310,"181,000",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1214,2025-05-19 00:00:00,L13-COLINAS,SP075,"62,000",SUL,CAMPINAS,INDAIATUBA,INDAIATUBA (BLOQUEIO-SUL),CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,2
1215,2025-05-19 00:00:00,L20-SPVIAS,SP280,"158,300",OESTE,SOROCABA,QUADRA,QUADRA,COLISÃO,COLISÃO-TRASEIRA,0,1
1216,2025-05-18 00:00:00,L01-AUTOBAN,SP330,"152,000",NORTE,CAMPINAS,LIMEIRA,LIMEIRA A,TOMBAMENTO,TOMBAMENTO-MOTO,0,1
1217,2025-05-18 00:00:00,L07-ROTA,SP332,"159,700",SUL,CAMPINAS,ENGENHEIRO COELHO,ENG. COELHO,TOMBAMENTO,TOMBAMENTO,0,2
1218,2025-05-18 00:00:00,L25-SPMAR,SP021,"75,500",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,P1-PARELHEIROS,COLISÃO,COLISÃO-LATERAL,0,1
1219,2025-05-18 00:00:00,L30-EIXO[SP],SP308,"182,000",NORTE,CAMPINAS,PIRACICABA,PN 02-PIRACICABA,CHOQUE,CHOQUE-SUPORTE DE SINALIZAÇÃO,0,0
1220,2025-05-18 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,600",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,COLISÃO,COLISÃO-TRASEIRA,0,0
1221,2025-05-17 00:00:00,L22-ECOVIAS IMIGRANTES,SP055,"250,000",OESTE,SANTOS,SANTOS,SANTOS,CHOQUE,CHOQUE-OUTROS,0,0
1222,2025-05-17 00:00:00,L23-LESTE PAULISTA,SP070,"33,000",OESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,COLISÃO,COLISÃO-TRASEIRA,0,0
1223,2025-05-17 00:00:00,L30-EIXO[SP],SP294,"581,700",LESTE,PRESIDENTE PRUDENTE,INÚBIA PAULISTA,PN 11-INÚBIA PAULISTA,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1224,2025-05-17 00:00:00,L30-EIXO[SP],SP310,"216,800",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-SUPORTE DE SINALIZAÇÃO,0,0
1225,2025-05-16 00:00:00,L23-LESTE PAULISTA,SP070,"115,000",OESTE,SÃO JOSÉ DOS CAMPOS,CAÇAPAVA,CAÇAPAVA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU MEIO FIO",0,1
1226,2025-05-16 00:00:00,L30-EIXO[SP],SP225,"199,400",LESTE,BAURU,JAÚ,PC 05-JAÚ,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1227,2025-05-16 00:00:00,L30-EIXO[SP],SP294,"474,800",OESTE,MARÍLIA,ORIENTE,PN 09-ORIENTE,CHOQUE,CHOQUE-OUTROS,0,0
1228,2025-05-16 00:00:00,L30-EIXO[SP],SP294,"670,800",OESTE,PRESIDENTE PRUDENTE,SANTA MERCEDES,PN 23-SANTA MERCEDES,CHOQUE,CHOQUE-VEÍCULO NA PISTA,0,0
1229,2025-05-16 00:00:00,L30-EIXO[SP],SP310,"181,350",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
1230,2025-05-16 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,500",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,1
1231,2025-05-14 00:00:00,L01-AUTOBAN,SP330,"117,710",NORTE,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
1232,2025-05-14 00:00:00,L30-EIXO[SP],SP425,"436,000",SUL,PRESIDENTE PRUDENTE,INDIANA,PN 13-INDIANA,COLISÃO,COLISÃO-TRASEIRA,0,0
1233,2025-05-13 00:00:00,L01-AUTOBAN,SP330,"26,500",SUL,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,PERUS,COLISÃO,COLISÃO-TRASEIRA,0,0
1234,2025-05-13 00:00:00,L20-SPVIAS,SP270,"135,300",LESTE,SOROCABA,SARAPUÍ,ALAMBARI,CHOQUE,CHOQUE-PEDÁGIO SEM PARAR-(ENTRE VEÍCULOS),0,0
1235,2025-05-13 00:00:00,L22-ECOVIAS IMIGRANTES,SP150,"31,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,RIACHO GRANDE,CHOQUE,CHOQUE-OUTROS,0,0
1236,2025-05-13 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",LESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,COLISÃO,COLISÃO-TRASEIRA,0,0
1237,2025-05-13 00:00:00,L28-ENTREVIAS,SP322,"327,500",OESTE,RIBEIRÃO PRETO,SERTÃOZINHO,PP03-SERTÃOZINHO,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1238,2025-05-13 00:00:00,L30-EIXO[SP],SP310,"181,350",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1239,2025-05-13 00:00:00,L30-EIXO[SP],SP310,"181,350",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-OAE (PILARES/TABULEIRO),0,0
1240,2025-05-13 00:00:00,L34-RAPOSO CASTELLO,SP280,"18,000",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,TOMBAMENTO,TOMBAMENTO,0,1
1241,2025-05-13 00:00:00,L34-RAPOSO CASTELLO,SP280,"33,000",OESTE,REG. METROPOLITANA SÃO PAULO,ITAPEVI,ITAPEVI,TOMBAMENTO,TOMBAMENTO,0,2
1242,2025-05-12 00:00:00,L07-ROTA,SP065,"110,250",NORTE,CAMPINAS,ITATIBA,ITATIBA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
1243,2025-05-12 00:00:00,L21-ROD. DO TIETÊ,SP300,"314,000",OESTE,BAURU,LENÇÓIS PAULISTA,AGUDOS-(LENÇÓIS PAULISTAS),CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
1244,2025-05-12 00:00:00,L30-EIXO[SP],SP294,"370,000",OESTE,BAURU,AVAÍ,PN 07-PIRATININGA,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
