PERIODO,KM,severidade,risco_previsto
2025-11,54,4.0,2.2347153774541555
2025-07,125,0.0,2.233702376115966
2025-10,15,1.0,2.233346900460155
2025-05,311,0.0,2.2324678804464577
2025-05,3,0.0,2.2309704692572527
2025-07,56,0.0,2.2306993978134617
2025-11,63,0.0,2.2296200145965215
2025-05,5,1.0,2.2294115596638355
2025-02,3,1.0,2.224124455302547
2025-07,11,0.0,2.2238188274623156
2025-12,120,0.0,2.2213255843496844
2025-05,63,0.0,2.2197713736551052
2025-12,114,17.0,2.2184932206140813
2025-05,97,4.0,2.217772567404583
2025-09,16,1.0,2.2129982012761387
2025-03,112,1.0,2.211643502576925
2025-10,94,0.0,2.2113075761559475
2025-08,95,2.0,2.2066383028142353
2025-07,95,5.0,2.2054657504540502
2025-08,93,3.0,2.20108233351866
2025-02,118,0.0,2.1968354179175096
2025-01,93,5.0,2.196563065578371
2025-09,128,2.0,2.196086261176591
2025-02,30,1.0,2.193155424171028
2025-12,95,9.0,2.192260877824603
2025-08,90,3.0,2.191309604939779
2025-05,125,3.0,2.19068876929655
2025-03,0,7.0,2.1885406340009474
2025-10,23,2.0,2.1884580689673587
2025-12,56,11.0,2.1883901563944814
2025-09,2,1.0,2.1847734724974743
2025-03,148,0.0,2.1827543062326873
2025-02,63,0.0,2.1781396370398998
2025-09,0,2.0,2.177303168140184
2025-07,0,1.0,2.17162315664751
2025-01,118,0.0,2.169785833204929
2025-02,2,3.0,2.166385989283425
2025-12,125,0.0,2.1652320322699676
2025-06,4,3.0,2.16499185468522
2025-01,63,5.0,2.1622633764405164
2025-11,38,0.0,2.1614076244854776
2025-09,52,0.0,2.1572991527921928
2025-06,86,3.0,2.1563937644426105
2025-01,309,0.0,2.1551657235462574
2025-05,13,0.0,2.151313989553826
2025-07,57,1.0,2.15090076309212
2025-06,17,0.0,2.1492692393516286
2025-12,76,0.0,2.148131200988951
2025-12,17,0.0,2.140316770946811
2025-06,13,4.0,2.1390069458583003
2025-10,82,0.0,2.1362753332451656
2025-02,311,1.0,2.1303997638499466
2025-01,68,1.0,2.130052645820166
2025-09,90,0.0,2.126485457292112
2025-12,89,2.0,2.1220898926048597
2025-08,57,0.0,2.1215387122264544
2025-02,4,1.0,2.1192791322707203
2025-12,63,5.0,2.1187895484963586
2025-07,128,2.0,2.118004212654246
2025-10,63,1.0,2.1171408419706843
2025-08,82,1.0,2.1147555942657625
2025-04,13,2.0,2.1094425273236928
2025-01,2,0.0,2.1074644964917058
2025-09,11,0.0,2.1067087698491416
2025-10,314,5.0,2.1048425979371377
2025-06,76,0.0,2.1020271652599636
2025-09,54,1.0,2.0993028290650186
2025-07,129,2.0,2.0927807592620997
2025-02,59,1.0,2.0925439165244555
2025-10,90,1.0,2.092172802068728
2025-06,65,0.0,2.0900875934068233
2025-02,309,0.0,2.0896718511731347
2025-08,17,0.0,2.084585097268637
2025-04,5,0.0,2.084522090271043
2025-07,52,3.0,2.0830129260290047
2025-11,66,0.0,2.081596946979045
2025-11,85,1.0,2.077301232978338
2025-09,93,0.0,2.075607185243666
2025-09,76,1.0,2.0735242293935157
2025-10,3,4.0,2.0724607536579356
2025-05,84,0.0,2.0721500836447255
2025-06,52,1.0,2.072110237263266
2025-09,114,0.0,2.071697402682683
2025-08,86,2.0,2.0704962367080504
2025-09,82,1.0,2.0704918641526335
2025-01,311,7.0,2.069731351847975
2025-12,94,2.0,2.066022898948104
2025-05,54,0.0,2.065471559029741
2025-07,118,2.0,2.0651738176139243
2025-10,114,3.0,2.065079281877747
2025-11,67,2.0,2.0621908743508466
2025-10,312,1.0,2.0621683414790244
2025-02,76,0.0,2.0613116073418745
2025-07,114,0.0,2.059050419221572
2025-12,57,0.0,2.0581339318695915
2025-03,118,0.0,2.0578765683792106
2025-02,57,0.0,2.0568100290375146
2025-03,125,3.0,2.0554890171881293
2025-08,41,0.0,2.0542881064470193
2025-06,54,1.0,2.052466644490516
2025-01,125,1.0,2.0524158936482486
2025-12,86,0.0,2.052288301238673
2025-10,52,1.0,2.052138421411482
2025-09,4,0.0,2.050799040243369
2025-11,150,0.0,2.0447776603668975
2025-08,129,0.0,2.038110672912782
2025-10,85,0.0,2.034427160492082
2025-07,54,1.0,2.034243512914935
2025-01,310,0.0,2.0337516491469843
2025-02,126,0.0,2.033691380488131
2025-03,4,0.0,2.0317035382026747
2025-10,150,0.0,2.031277421007997
2025-06,118,1.0,2.0304979829594423
2025-07,41,0.0,2.02976089496711
2025-10,125,0.0,2.027103113248619
2025-04,118,0.0,2.0257793587999458
2025-04,29,0.0,2.025485768815146
2025-05,95,0.0,2.0246857202390953
2025-07,86,0.0,2.0244965619957016
2025-10,311,1.0,2.0244729268868564
2025-12,311,0.0,2.0232187864186946
2025-08,68,5.0,2.0210091090024305
2025-01,57,2.0,2.0162807624044428
2025-04,317,8.0,2.0152255279251277
2025-01,17,0.0,2.011448778967718
2025-04,3,0.0,2.010352181541188
2025-03,138,0.0,2.0094495497145837
2025-09,84,2.0,2.006821667234907
2025-04,125,0.0,2.0037289363782693
2025-03,57,0.0,1.9996281972882581
2025-01,54,2.0,1.9992547972237176
2025-05,30,0.0,1.9934266854693
2025-03,311,0.0,1.9916536770787814
2025-06,128,31.0,1.9887387867740565
2025-06,84,1.0,1.9860315050263013
2025-06,63,0.0,1.9855657787626828
2025-12,84,0.0,1.9839795265214482
2025-09,86,0.0,1.983317458014482
2025-05,76,0.0,1.9826067852166065
2025-11,138,3.0,1.9815472643723226
2025-11,84,2.0,1.981388191045871
2025-11,30,0.0,1.9759502692344717
2025-03,309,0.0,1.9745215338369813
2025-11,82,0.0,1.9741741052042656
2025-07,82,1.0,1.9730932149778946
2025-08,6,0.0,1.970891313200656
2025-09,83,0.0,1.9701147117609623
2025-04,57,2.0,1.9698625764630546
2025-01,4,1.0,1.9696522356958963
2025-07,30,0.0,1.9678425466655867
2025-06,41,0.0,1.9672199785454407
2025-10,11,1.0,1.9653924462279204
2025-08,88,0.0,1.9648691447031001
2025-05,148,0.0,1.9645728174508739
2025-05,4,14.0,1.9633351991757726
2025-11,90,0.0,1.9631060441922827
2025-08,318,2.0,1.962049575528076
2025-07,84,4.0,1.9609459453926485
2025-06,30,0.0,1.9598639293182447
2025-05,129,2.0,1.9597185411623281
2025-02,68,13.0,1.958050138403261
2025-03,70,2.0,1.9579010038752889
2025-04,148,0.0,1.9568836767675757
2025-05,52,1.0,1.9558267156936255
2025-12,83,0.0,1.9548313028625461
2025-11,52,0.0,1.9535419190117977
2025-03,76,1.0,1.9532533513592762
2025-06,129,2.0,1.951927278802649
2025-04,72,0.0,1.9511240439115618
2025-12,82,0.0,1.9507867024618901
2025-09,71,1.0,1.9498484649805743
2025-12,93,1.0,1.9485328848426582
2025-05,94,0.0,1.9482338262010768
2025-09,30,0.0,1.94773564177124
2025-02,112,0.0,1.9461163335449354
2025-02,129,0.0,1.9457060630247898
2025-10,93,1.0,1.9404615542576926
2025-04,4,2.0,1.939883039259092
2025-01,150,0.0,1.9364263328294604
2025-02,54,2.0,1.9363420100889266
2025-11,17,0.0,1.9361296571174862
2025-06,82,3.0,1.934384742581035
2025-07,83,0.0,1.9341274477893384
2025-05,128,0.0,1.9338263145779624
2025-10,138,0.0,1.9324289584630032
2025-11,86,0.0,1.9287078346058693
2025-12,90,0.0,1.9275506421968591
2025-01,112,0.0,1.9274387084566598
2025-07,85,0.0,1.9274176177000009
2025-09,63,1.0,1.9257177740828086
2025-05,118,2.0,1.9238465539040985
2025-09,68,0.0,1.9231828034799425
2025-05,86,1.0,1.9221013455745748
2025-12,31,0.0,1.921569155846899
2025-06,95,2.0,1.9205079228412438
2025-12,138,14.0,1.920178801129672
2025-05,57,4.0,1.917930351791597
2025-06,89,14.0,1.91709965479746
2025-06,71,0.0,1.9147630413366246
2025-07,309,1.0,1.9134366724076934
2025-02,128,0.0,1.9112697154630476
2025-03,68,0.0,1.9087873634717842
2025-07,131,1.0,1.908564132901706
2025-10,41,0.0,1.9084220603481237
2025-08,125,1.0,1.9078455810037165
2025-05,29,0.0,1.9072457293124123
2025-05,71,1.0,1.9060061649364681
2025-09,6,1.0,1.8992557314439908
2025-02,127,1.0,1.8990370063134705
2025-10,4,0.0,1.8986420773425907
2025-03,94,0.0,1.8974811388728634
2025-01,87,5.0,1.8951008528606281
2025-08,83,1.0,1.8946179285670661
2025-10,86,0.0,1.8911770459003643
2025-05,127,0.0,1.8863237629126013
2025-12,85,0.0,1.8844753370514231
2025-08,119,5.0,1.8833075972797064
2025-11,125,3.0,1.8830659533827228
2025-02,130,0.0,1.8830424498724319
2025-10,6,0.0,1.8816371773997722
2025-01,248,0.0,1.8808915810586542
2025-07,311,1.0,1.8802020353893452
2025-07,148,0.0,1.8787772920239965
2025-10,31,2.0,1.8781956260271553
2025-02,123,0.0,1.87679999746928
2025-10,84,0.0,1.8734426708503866
2025-02,125,2.0,1.8731529690669193
2025-09,57,1.0,1.8709407174866133
2025-11,93,1.0,1.868269235869715
2025-08,63,1.0,1.8664707860952705
2025-12,38,1.0,1.8664016854701737
2025-08,85,0.0,1.8662675969898068
2025-05,89,5.0,1.8644345518026473
2025-10,71,0.0,1.8603246170039136
2025-01,86,0.0,1.8600145995917243
2025-03,128,8.0,1.8581494678707002
2025-03,82,1.0,1.8581435067333292
2025-01,71,0.0,1.8561220838349493
2025-01,6,0.0,1.853324766056983
2025-05,82,2.0,1.8525548856885268
2025-03,119,2.0,1.852019575146199
2025-11,31,2.0,1.8515437178883247
2025-03,89,0.0,1.8512278895724728
2025-12,29,1.0,1.8507221461054812
2025-04,309,0.0,1.8501675639620334
2025-11,148,1.0,1.8498296067383788
2025-04,41,1.0,1.8484284792142804
2025-11,57,6.0,1.8448075721881911
2025-03,129,0.0,1.84395296012979
2025-08,94,7.0,1.8437295779388405
2025-03,30,0.0,1.843595178457688
2025-02,17,0.0,1.8421745474223412
2025-09,125,1.0,1.8406405339565408
2025-11,55,0.0,1.8400862796046786
2025-01,138,1.0,1.8394277002087391
2025-08,321,0.0,1.8390906225282961
2025-07,138,6.0,1.83798272387397
2025-02,150,0.0,1.8362011009567
2025-06,148,5.0,1.8356411802978119
2025-02,89,3.0,1.8325267410032735
2025-06,83,5.0,1.8320012496876716
2025-12,67,0.0,1.8311777462936873
2025-11,4,3.0,1.8307440031156088
2025-01,128,0.0,1.8297407043214875
2025-11,83,5.0,1.8296760450282779
2025-03,127,0.0,1.8287138515185146
2025-08,71,1.0,1.8286266366272668
2025-06,94,0.0,1.8260432250806513
2025-04,71,0.0,1.8251168422500255
2025-02,84,1.0,1.8225215472976553
2025-10,68,0.0,1.8208959187373623
2025-10,119,0.0,1.8195552041438239
2025-08,311,14.0,1.8169796808871093
2025-03,29,9.0,1.8155682049631048
2025-06,38,1.0,1.8148678231185134
2025-10,83,0.0,1.8148455465499027
2025-05,309,9.0,1.8145136147454048
2025-08,138,0.0,1.8144849373918617
2025-08,118,0.0,1.8107663426362561
2025-08,30,1.0,1.8099133340621
2025-12,52,59.0,1.8063401743960612
2025-09,131,0.0,1.8056702801299778
2025-09,119,1.0,1.8046141912782396
2025-04,33,0.0,1.8042855277345466
2025-08,150,4.0,1.8036024439705522
2025-04,82,1.0,1.8011705353546623
2025-12,131,0.0,1.7992175483534762
2025-03,95,0.0,1.799056878253063
2025-09,129,0.0,1.7982156439867665
2025-04,89,0.0,1.7963515617041161
2025-12,4,0.0,1.7952488764729404
2025-02,117,0.0,1.7901485100174002
2025-04,129,0.0,1.7883221188565872
2025-04,86,2.0,1.78777156278639
2025-01,95,0.0,1.787618934579488
2025-03,126,0.0,1.787287199379187
2025-09,67,1.0,1.7868389186197766
2025-10,127,0.0,1.7861484244629935
2025-02,85,1.0,1.7858538870268108
2025-11,37,0.0,1.7850303006402952
2025-07,170,0.0,1.7840866076144701
2025-03,85,1.0,1.7764560826729419
2025-05,70,0.0,1.77421614169702
2025-12,91,2.0,1.772933258139231
2025-05,68,0.0,1.772473573606133
2025-04,30,6.0,1.7717419851645042
2025-10,131,0.0,1.7713271224564004
2025-04,70,0.0,1.771006713479482
2025-12,73,0.0,1.7706392055221098
2025-04,119,0.0,1.7700204658733383
2025-05,35,0.0,1.7698272291972343
2025-05,83,6.0,1.7694905565019412
2025-09,148,0.0,1.7642769057102625
2025-03,17,3.0,1.763749357390576
2025-12,88,5.0,1.7623270033943121
2025-04,76,5.0,1.7621647500793642
2025-11,131,0.0,1.7565982725425302
2025-02,148,0.0,1.752975617073683
2025-01,130,0.0,1.7480630287915495
2025-01,115,2.0,1.7458295199795129
2025-01,52,0.0,1.7404699175347118
2025-05,72,0.0,1.739289822385418
2025-01,84,5.0,1.7390802486391683
2025-10,118,0.0,1.7388604320274674
2025-09,41,1.0,1.737148459713729
2025-08,70,0.0,1.7361507044123743
2025-01,117,5.0,1.7349808294295943
2025-02,95,4.0,1.7343829394911285
2025-07,38,4.0,1.7289429886392977
2025-12,55,0.0,1.7265041862026929
2025-02,115,0.0,1.725302499582864
2025-11,119,0.0,1.7245711983010197
2025-07,17,2.0,1.7225482317990528
2025-08,55,0.0,1.7196239250731968
2025-04,311,5.0,1.718819898509882
2025-01,129,1.0,1.7184010792338582
2025-02,52,0.0,1.7166492703548726
2025-09,150,1.0,1.7162165265504665
2025-07,65,0.0,1.7155829627711563
2025-08,38,0.0,1.715293415113752
2025-02,316,0.0,1.7119293745004305
2025-10,30,1.0,1.7118200514234996
2025-11,91,2.0,1.710736322198745
2025-10,67,3.0,1.7105588039041049
2025-09,85,5.0,1.708526107072555
2025-04,95,2.0,1.7060023915330635
2025-04,127,0.0,1.705057254131763
2025-05,119,0.0,1.7042797197985646
2025-03,52,0.0,1.7029489600150958
2025-02,87,0.0,1.7019156207208122
2025-06,138,1.0,1.7018894786067265
2025-10,322,0.0,1.7002541277652667
2025-11,115,0.0,1.6996146909761285
2025-02,138,4.0,1.6979156589922026
2025-07,119,3.0,1.6946509516685422
2025-01,148,0.0,1.6945186483469667
2025-01,317,0.0,1.6925578943644966
2025-05,147,0.0,1.692475636946878
2025-03,55,0.0,1.6911546332616354
2025-09,118,5.0,1.6882664894961463
2025-06,119,14.0,1.6865730106515682
2025-01,85,0.0,1.6855471170435947
2025-03,84,1.0,1.6849297764455151
2025-06,73,0.0,1.6847980934341353
2025-04,321,1.0,1.683998165307479
2025-12,30,0.0,1.6818157253600274
2025-04,138,0.0,1.6815226511220625
2025-03,31,0.0,1.6806048291577491
2025-09,318,0.0,1.6792986783689101
2025-11,41,0.0,1.6788177063780525
2025-05,17,6.0,1.678102100522136
2025-01,35,0.0,1.6759990627397763
2025-02,71,0.0,1.6745370576461651
2025-04,94,2.0,1.673679782452904
2025-04,115,0.0,1.671315344313786
2025-12,115,5.0,1.6712089706599103
2025-05,38,0.0,1.6709323674226926
2025-06,321,0.0,1.6694039376653178
2025-07,94,4.0,1.6656931608947503
2025-10,66,13.0,1.665413781672877
2025-10,37,1.0,1.6625053688710993
2025-03,72,4.0,1.6623971529338464
2025-11,127,0.0,1.659687855067522
2025-04,17,0.0,1.657892044299631
2025-01,89,5.0,1.6578326777823629
2025-09,138,0.0,1.657824498588136
2025-10,318,0.0,1.6577088479401114
2025-06,318,1.0,1.65715388534454
2025-08,131,5.0,1.6536160209580117
2025-03,71,1.0,1.6526051751532753
2025-09,127,0.0,1.6513684571098413
2025-01,69,0.0,1.6487668986335646
2025-09,91,0.0,1.6481473911322024
2025-04,84,2.0,1.6471811935231284
2025-01,91,0.0,1.6455153460868974
2025-03,130,0.0,1.6453857128798135
2025-11,34,0.0,1.643352543174637
2025-02,6,0.0,1.6414026068187084
2025-01,38,5.0,1.6402634028806558
2025-05,87,0.0,1.6398510744021264
2025-06,131,13.0,1.639481271568919
2025-06,29,0.0,1.638570245382567
2025-10,91,0.0,1.6375422399435218
2025-10,115,3.0,1.6372940328267924
2025-08,29,0.0,1.6356382014204365
2025-03,38,0.0,1.6345922700039293
2025-03,35,0.0,1.6343561120285413
2025-07,71,1.0,1.6336318920671116
2025-04,85,0.0,1.6329628781421948
2025-02,91,0.0,1.6289551865396297
2025-03,87,0.0,1.6288775508303752
2025-02,317,4.0,1.6270855800031359
2025-01,29,2.0,1.6266097548357255
2025-12,87,1.0,1.6246336182706065
2025-10,321,0.0,1.624202273391578
2025-11,71,0.0,1.623294585859901
2025-02,66,2.0,1.6230063112702746
2025-06,68,5.0,1.6229466163691244
2025-02,29,2.0,1.6210178646870472
2025-06,133,0.0,1.6204240954405469
2025-10,43,0.0,1.620331732785423
2025-12,66,0.0,1.6180958974937676
2025-01,34,0.0,1.618003728964465
2025-06,91,0.0,1.6178632512477082
2025-04,68,0.0,1.614655270761707
2025-12,70,0.0,1.6123481279032084
2025-10,129,0.0,1.6099414036531772
2025-04,35,1.0,1.6059049383964146
2025-09,17,14.0,1.6057501149540148
2025-02,33,0.0,1.605591005412821
2025-11,116,0.0,1.605405338854424
2025-07,87,0.0,1.602396719336658
2025-11,186,0.0,1.5975486530073524
2025-03,115,0.0,1.5969231758403442
2025-12,37,0.0,1.5960189117085353
2025-05,31,0.0,1.5913025219836288
2025-01,42,0.0,1.5906705843938864
2025-07,147,0.0,1.5901467751983618
2025-07,68,1.0,1.588617261127392
2025-11,321,1.0,1.5875054879762527
2025-04,87,0.0,1.5868367847534877
2025-06,127,0.0,1.5831941562798386
2025-03,91,0.0,1.5829808193594663
2025-07,43,0.0,1.5820013045586898
2025-07,72,0.0,1.5819203401142514
2025-04,38,5.0,1.580719128392914
2025-06,126,0.0,1.5791426287876567
2025-09,70,0.0,1.5773934922775303
2025-06,150,0.0,1.5765098784007305
2025-12,34,1.0,1.5754880625271577
2025-08,148,2.0,1.5743791539275978
2025-07,63,0.0,1.5733297527191183
2025-12,150,1.0,1.5720834194980213
2025-11,68,0.0,1.5709158021469898
2025-11,33,0.0,1.5687175570538525
2025-10,33,0.0,1.567808064811961
2025-11,11,26.0,1.5653389398501083
2025-10,124,0.0,1.56425592314306
2025-10,34,2.0,1.559670845619746
2025-09,88,0.0,1.5576170331067447
2025-05,6,0.0,1.5575024820785301
2025-09,55,0.0,1.5552943355750626
2025-11,43,0.0,1.5548371880757808
2025-01,82,0.0,1.5539970259901588
2025-09,38,5.0,1.5532565825305815
2025-05,138,0.0,1.5486344381671389
2025-01,94,1.0,1.54777804759206
2025-07,91,1.0,1.5465704395217832
2025-12,43,0.0,1.5445354033917087
2025-07,127,0.0,1.5443839180995083
2025-10,55,1.0,1.544257366081404
2025-02,35,0.0,1.5438663580641474
2025-08,67,17.0,1.543430721740269
2025-02,94,3.0,1.5434096939814794
2025-11,318,0.0,1.5431877456568166
2025-02,116,0.0,1.5421442018827312
2025-09,87,0.0,1.5388619909828471
2025-05,91,0.0,1.5382435659416336
2025-04,147,1.0,1.5374178981494504
2025-06,170,6.0,1.5370680669267864
2025-02,38,0.0,1.5362351538320953
2025-03,147,2.0,1.5357329264616622
2025-07,70,13.0,1.5343534604043172
2025-08,87,0.0,1.5342728448261016
2025-01,116,0.0,1.5324866105100297
2025-08,72,0.0,1.5324473383153856
2025-02,119,1.0,1.5321152966985294
2025-09,72,0.0,1.5305541723076879
2025-01,77,0.0,1.5302554365370205
2025-04,116,0.0,1.5295583695375727
2025-01,44,2.0,1.5287958924419736
2025-01,65,0.0,1.5280626706788172
2025-01,66,0.0,1.5270407919772557
2025-10,70,0.0,1.5263362398972924
2025-06,6,2.0,1.5261730884720592
2025-01,147,0.0,1.5259432273595737
2025-08,322,0.0,1.5257986626963072
2025-11,6,2.0,1.5253289123752607
2025-10,57,2.0,1.5247023493014953
2025-04,31,0.0,1.5227670166561436
2025-03,6,3.0,1.5196893226088384
2025-05,85,18.0,1.5183392488484784
2025-06,87,5.0,1.5171199455701025
2025-04,126,0.0,1.516152801217338
2025-09,34,1.0,1.5146183816931946
2025-02,180,0.0,1.5144415459670424
2025-07,29,0.0,1.514151894959996
2025-09,74,0.0,1.5137968114245084
2025-04,52,1.0,1.5112354494009979
2025-02,31,3.0,1.5111909922158997
2025-08,134,0.0,1.5085520527983975
2025-07,42,1.0,1.5052888649467409
2025-02,121,5.0,1.5037130256999587
2025-12,6,2.0,1.5024709430191394
2025-01,31,0.0,1.5011111697863282
2025-02,82,1.0,1.5003232636609647
2025-04,6,0.0,1.4948839814289447
2025-12,41,0.0,1.4940645874734393
2025-12,33,0.0,1.4924954751650747
2025-03,316,0.0,1.4924762027853504
2025-05,55,0.0,1.490959610221527
2025-06,35,0.0,1.4882906688978272
2025-08,78,0.0,1.4878632876991305
2025-06,147,0.0,1.4840153619719711
2025-08,65,0.0,1.480269170437426
2025-09,43,7.0,1.4789606037050183
2025-01,50,0.0,1.4784821105397095
2025-11,165,0.0,1.4778016219393806
2025-12,68,0.0,1.4742866522699327
2025-08,43,0.0,1.4726757027417199
2025-10,35,0.0,1.4720704167401744
2025-07,115,0.0,1.4717864478621256
2025-06,300,1.0,1.4717234253111746
2025-02,44,0.0,1.4708959247736888
2025-06,70,0.0,1.4693191107160561
2025-12,71,0.0,1.4686575486725968
2025-10,74,0.0,1.4678933457214125
2025-01,27,0.0,1.466982353153968
2025-05,115,0.0,1.4666729582475742
2025-09,37,1.0,1.4664372946637332
2025-04,91,0.0,1.4636849344514165
2025-08,73,0.0,1.463245828275657
2025-08,42,0.0,1.4616588062206193
2025-12,318,3.0,1.4613119294576093
2025-01,83,1.0,1.461290688505718
2025-03,66,0.0,1.4609573271798573
2025-07,34,0.0,1.4605306771671118
2025-11,88,2.0,1.4600609946347236
2025-01,33,0.0,1.4592969009123444
2025-04,117,0.0,1.4587883582667829
2025-06,115,0.0,1.4577819764655697
2025-12,321,5.0,1.457432211053396
2025-11,118,0.0,1.4557977730616025
2025-01,119,1.0,1.4541592090683095
2025-09,115,1.0,1.4537908758779827
2025-04,318,0.0,1.4524578463904163
2025-03,83,0.0,1.4513977539951946
2025-05,33,0.0,1.448944059424326
2025-06,72,5.0,1.4485821159745107
2025-07,88,4.0,1.4475922646990522
2025-10,165,0.0,1.4430060464722105
2025-01,127,0.0,1.4424197443431601
2025-05,321,1.0,1.442350716782134
2025-06,33,0.0,1.4402908338579032
2025-07,73,2.0,1.4393353743870765
2025-10,88,0.0,1.4370941718463695
2025-12,35,1.0,1.4368908784883132
2025-07,37,0.0,1.43519328711138
2025-07,6,5.0,1.4337803305122292
2025-02,86,0.0,1.4319113010417812
2025-05,131,3.0,1.431733956542038
2025-09,42,0.0,1.429403305113004
2025-04,88,0.0,1.4288967749882133
2025-03,150,0.0,1.4258673866703127
2025-10,87,1.0,1.4257655007126888
2025-04,80,0.0,1.4257611764971054
2025-04,123,0.0,1.4251201556849609
2025-06,130,0.0,1.423802011954331
2025-01,123,0.0,1.4215253628875069
2025-03,86,2.0,1.4214274646680505
2025-03,88,0.0,1.4189498678028098
2025-06,88,0.0,1.4186702633311483
2025-10,186,13.0,1.41729580418396
2025-09,65,0.0,1.4164917474161671
2025-10,72,0.0,1.4152859806019757
2025-01,55,0.0,1.4141358141563405
2025-10,42,5.0,1.4139495429152875
2025-08,91,3.0,1.4137815848450956
2025-07,150,1.0,1.4122612439627513
2025-12,180,0.0,1.4114104476745535
2025-07,184,0.0,1.4109634890285747
2025-01,70,0.0,1.4096669378611812
2025-10,148,2.0,1.4073103763873107
2025-07,90,3.0,1.4067723636224054
2025-05,34,0.0,1.4061868240839532
2025-02,42,0.0,1.405930352794266
2025-10,65,0.0,1.4051019059241094
2025-06,55,1.0,1.4025645343928008
2025-03,121,0.0,1.40169735215744
2025-04,43,0.0,1.4014947990066864
2025-04,55,0.0,1.3995280954743123
2025-03,42,0.0,1.3977515794864965
2025-12,117,0.0,1.396372502419313
2025-01,74,0.0,1.3959942188809646
2025-10,29,0.0,1.39569155938502
2025-03,131,1.0,1.3946972074376163
2025-11,42,0.0,1.3920235371460035
2025-03,43,1.0,1.391735789604362
2025-07,55,0.0,1.3899121808764705
2025-09,51,0.0,1.388184217925319
2025-02,43,2.0,1.3857151969254131
2025-02,131,0.0,1.3851822305941952
2025-08,31,0.0,1.3844173174114178
2025-07,50,0.0,1.3832495076358902
2025-01,202,0.0,1.3821783279213262
2025-12,74,0.0,1.381437472330195
